#Ensembl Gene ID	Name	Chromosome	Start	End	JH015_type	JH015_probability	JH015_expression	JH015_top5_loss	JH015_top5_gain	421_type	421_probability	421_expression	421_top5_loss	421_top5_gain	JH024_type	JH024_probability	JH024_expression	JH024_top5_loss	JH024_top5_gain	374_type	374_probability	374_expression	374_top5_loss	374_top5_gain	159_type	159_probability	159_expression	159_top5_loss	159_top5_gain	281_type	281_probability	281_expression	281_top5_loss	281_top5_gain	410_type	410_probability	410_expression	410_top5_loss	410_top5_gain	420_type	420_probability	420_expression	420_top5_loss	420_top5_gain	247_type	247_probability	247_expression	247_top5_loss	247_top5_gain	JH011_type	JH011_probability	JH011_expression	JH011_top5_loss	JH011_top5_gain	JH034_type	JH034_probability	JH034_expression	JH034_top5_loss	JH034_top5_gain	JH027_type	JH027_probability	JH027_expression	JH027_top5_loss	JH027_top5_gain	JH033_type	JH033_probability	JH033_expression	JH033_top5_loss	JH033_top5_gain	163_type	163_probability	163_expression	163_top5_loss	163_top5_gain	219_type	219_probability	219_expression	219_top5_loss	219_top5_gain	294_type	294_probability	294_expression	294_top5_loss	294_top5_gain	253_type	253_probability	253_expression	253_top5_loss	253_top5_gain	265_type	265_probability	265_expression	265_top5_loss	265_top5_gain	354_type	354_probability	354_expression	354_top5_loss	354_top5_gain	A6L_type	A6L_probability	A6L_expression	A6L_top5_loss	A6L_top5_gain	291_type	291_probability	291_expression	291_top5_loss	291_top5_gain	286_type	286_probability	286_expression	286_top5_loss	286_top5_gain	266_type	266_probability	266_expression	266_top5_loss	266_top5_gain	215_type	215_probability	215_expression	215_top5_loss	215_top5_gain	185_type	185_probability	185_expression	185_top5_loss	185_top5_gain	287_type	287_probability	287_expression	287_top5_loss	287_top5_gain	140_type	140_probability	140_expression	140_top5_loss	140_top5_gain	194_type	194_probability	194_expression	194_top5_loss	194_top5_gain	198_type	198_probability	198_expression	198_top5_loss	198_top5_gain	JH010_type	JH010_probability	JH010_expression	JH010_top5_loss	JH010_top5_gain
ENSG00000164172	MOCS2	5	52427266	52441336	Normal	-0.0155400	0.0059150	0	0	Normal	-0.019924	-0.009242	0	0	Normal	-0.005866	-0.014118	0	0	Normal	-0.000598	-0.080125	0	0	Loss	-0.975332	-0.081134	0	0	Loss	-0.999390	-0.117798	0	0	Loss	-0.990077	0.038995	0	0	Loss	-0.985682	-0.095963	0	0	Loss	-0.999992	-0.213530	0	0	Gain	0.588135	-0.111507	0	0	Loss	-1.000000	-0.200392	0	0	Loss	-0.976814	-0.149291	0	0	Normal	-0.000409	0.025783	0	0	Loss	-0.997039	-0.096809	0	0	Loss	-1.000000	-0.181298	0	0	Loss	-0.977444	-0.160509	0	0	Loss	-1.000000	-0.159586	0	0	Normal	-0.172872	0.140520	0	0	Loss	-1.000000	-0.243407	0	0	Normal	-0.000968	-0.067966	0	0	Loss	-1.000000	-0.213252	0	0	Loss	-0.995761	0.130179	0	0	Normal	-0.000995	-0.085699	0	0	Loss	-1.000000	-0.206972	0	0	Loss	-0.968026	-0.218697	0	0	Gain	0.730053	-0.016039	0	0	Loss	-0.999894	-0.045546	0	0	Loss	-1.000000	-0.307275	0	0	Loss	-1.000000	-0.086203	0	0	Loss	-0.999680	-0.051447	0	0
ENSG00000159256	MORC3	21	36614357	36670814	Loss	-0.9718650	-0.1667430	0	0	Normal	-0.000311	-0.029558	0	0	Normal	-0.000331	-0.039663	0	0	Loss	-0.999883	-0.085659	0	0	Normal	-0.007265	-0.063781	0	0	Loss	-0.996983	-0.163563	0	0	Loss	-0.999997	-0.409024	0	0	Loss	-0.553287	-0.224855	0	0	Loss	-0.999658	-0.197078	0	0	Loss	-0.545567	-0.026185	0	0	Loss	-0.987392	-0.103522	0	0	Loss	-1.000000	-0.327643	0	0	Loss	-0.603555	-0.105381	0	0	Normal	-0.135762	-0.105396	0	0	Loss	-0.999993	-0.218688	0	0	Loss	-0.996902	-0.301963	0	0	Loss	-0.994500	-0.190235	0	0	Loss	-0.959634	-0.087536	0	0	Loss	-0.999995	-0.195923	0	0	Loss	-0.974490	-0.043801	0	0	Gain	0.779697	-0.135499	0	0	Loss	-0.555403	-0.037113	0	0	Loss	-0.999999	-0.122511	0	0	Loss	-0.987444	-0.180882	0	0	Loss	-0.994320	-0.081314	0	0	Loss	-0.998435	-0.102753	0	0	Loss	-0.999754	-0.218322	0	0	Loss	-0.999998	-0.215819	0	0	Gain	0.860742	-0.037629	0	0	Gain	0.503741	-0.171375	0	0
ENSG00000154719	MRPL39	21	25879839	25901672	Loss	-0.9946440	-0.1913510	0	0	Loss	-0.509531	-0.170586	0	0	Normal	-0.131693	-0.101217	0	0	Loss	-0.999974	-0.151414	0	0	Normal	-0.003182	-0.151619	0	0	Loss	-0.999434	-0.212154	0	0	Loss	-1.000000	-0.224147	0	0	Loss	-0.555243	-0.094272	0	0	Loss	-0.999982	-0.238240	0	0	Loss	-0.545567	-0.212448	0	0	Loss	-0.997431	-0.219286	0	0	Loss	-1.000000	-0.283944	0	0	Normal	-0.000279	-0.156027	0	0	Loss	-0.998217	-0.124574	0	0	Loss	-1.000000	-0.286353	0	0	Loss	-0.999999	-0.294357	0	0	Loss	-0.999996	-0.192394	0	0	Loss	-0.999918	-0.067809	0	0	Loss	-1.000000	-0.429159	0	0	Loss	-0.999929	-0.179978	0	0	Normal	-0.008402	-0.140727	0	0	Loss	-0.995857	0.000486	0	0	Loss	-0.999154	-0.170671	0	0	Loss	-0.999983	-0.227156	0	0	Loss	-0.999991	-0.363192	0	0	Loss	-0.999997	-0.198773	0	0	Loss	-1.000000	-0.191058	0	0	Loss	-1.000000	-0.368633	0	0	Normal	-0.001519	-0.143388	0	0	Loss	-0.999998	-0.167941	0	0
ENSG00000134056	MRPS36	5	68549329	68577710	Normal	-0.0155400	0.0691210	0	0	Normal	-0.006699	0.048733	0	0	Loss	-0.999516	0.069551	1	0	Normal	-0.000598	0.048190	0	0	Loss	-0.975332	0.060887	0	0	Loss	-0.999390	-0.000910	0	0	Loss	-0.987067	0.037597	0	0	Normal	-0.000494	0.010729	0	0	Loss	-0.999992	-0.133562	0	0	Gain	0.588135	0.059157	0	0	Loss	-1.000000	-0.148797	0	0	Loss	-0.976814	-0.004016	0	0	Normal	-0.000409	-0.252582	0	0	Loss	-0.993733	0.013365	0	0	Loss	-1.000000	-0.079176	0	0	Loss	-0.999176	-0.064031	0	0	Normal	-0.019209	0.002868	0	0	Gain	0.766792	0.110114	0	0	Loss	-1.000000	-0.144849	0	0	Normal	-0.002740	0.085957	0	0	Loss	-1.000000	-0.025420	0	0	Normal	-0.462065	0.161326	0	0	Normal	0.005365	0.101883	0	0	Loss	-0.999955	-0.027406	0	0	Loss	-0.968026	-0.141215	0	0	Normal	-0.002217	0.064200	0	0	Normal	-0.086292	0.024797	0	0	Loss	-1.000000	-0.153219	0	0	Loss	-1.000000	-0.029698	0	0	Normal	-0.003171	0.012388	0	0
ENSG00000156469	MTERFD1	8	97320839	97342993	Gain	0.9743640	0.2107020	0	0	Gain	0.973422	0.144625	0	0	Gain	0.964002	0.130892	0	0	Gain	0.962614	0.125163	0	0	Loss	-0.906837	0.036394	0	0	Gain	0.988898	0.076294	0	0	Gain	0.993004	0.151074	0	0	Normal	-0.000243	-0.024636	0	0	Gain	0.971253	0.055108	0	0	Gain	0.836180	0.058066	0	0	Gain	0.741351	0.104968	0	0	Gain	0.963245	0.017418	0	0	Normal	0.006488	0.163636	0	0	Gain	0.985731	0.061808	0	0	Gain	0.794076	0.039176	0	0	Normal	-3e-04	-0.123857	0	0	Gain	0.976146	0.044985	0	0	Gain	0.883085	0.285455	0	0	Gain	0.987379	0.204772	0	0	Gain	0.844622	0.118875	0	0	Normal	0.191793	-0.052407	0	0	Gain	0.971292	0.181439	0	0	Gain	0.988543	0.249147	0	0	Gain	0.982655	-0.012800	0	0	Gain	0.962106	0.209386	0	0	Loss	-0.999739	-0.094777	0	0	Loss	-0.999988	-0.097566	0	0	Normal	0.471665	-0.050809	0	0	Gain	0.991649	0.196848	0	0	Gain	0.965978	0.122756	0	0
ENSG00000105887	MTPN	7	135262049	135312647	Gain	0.7569740	-0.1404260	0	0	Loss	-1.000000	-0.242585	0	0	Loss	-0.855725	-0.110014	0	0	Normal	-0.000630	-0.133319	0	0	Gain	0.944039	-0.153676	0	0	Gain	0.908651	-0.091037	0	0	Gain	0.979065	-0.120781	0	0	Gain	0.986425	-0.145087	0	0	Normal	0.249586	-0.182227	0	0	Gain	0.739447	-0.137356	0	0	Loss	-0.974768	-0.157285	0	0	Loss	-0.890429	-0.139955	0	0	Normal	0.016476	-0.281887	0	0	Normal	0.006328	-0.151507	0	0	Loss	-1.000000	-0.213266	0	0	Loss	-0.995901	-0.206954	0	0	Loss	-0.941192	-0.226989	0	0	Normal	-0.000514	-0.080072	0	0	Normal	-0.217982	-0.153848	0	0	Normal	-0.001291	-0.077101	0	0	Loss	-0.972007	-0.158851	0	0	Loss	-0.996521	-0.151014	0	0	Loss	-0.991004	-0.165349	0	0	Loss	-0.999858	-0.262069	0	0	Loss	-0.956458	-0.312248	0	0	Gain	0.962012	-0.075842	0	0	Loss	-0.998722	-0.183841	0	0	Loss	-0.945360	-0.163466	0	0	Normal	-0.004198	-0.135524	0	0	Loss	-0.984341	-0.149991	0	0
ENSG00000196586	MYO6	6	76515629	76685974	Gain	0.9841090	0.2408430	0	0	Normal	-0.053648	0.225911	0	0	Normal	-0.000510	0.252461	0	0	Loss	-0.999458	0.125781	0	0	Loss	-1.000000	0.101271	0	0	Normal	-0.000413	0.205563	0	0	Gain	0.665117	0.209754	0	0	Loss	-0.953183	0.095747	0	0	Normal	-0.000214	0.154717	0	0	Loss	-0.999986	0.133770	0	0	Loss	-0.999999	0.017096	0	0	Loss	-0.963530	0.249047	0	0	Loss	-1.000000	-0.003322	0	0	Gain	0.549469	0.158502	0	0	Normal	-0.322105	0.110600	0	0	Loss	-0.995393	0.059100	0	0	Loss	-0.999989	0.075217	0	0	Loss	-0.999893	0.024115	0	0	Loss	-0.961656	0.181015	0	0	Loss	-0.932679	0.258450	0	0	Loss	-0.997691	0.070328	0	0	Loss	-0.996026	0.176423	0	0	Loss	-0.999906	0.134507	0	0	Loss	-0.999939	0.087246	0	0	Loss	-0.999985	0.138347	0	0	Loss	-1.000000	0.130719	0	0	Loss	-0.999719	0.204854	0	0	Loss	-1.000000	0.109023	0	0	Loss	-1.000000	0.084790	0	0	Loss	-0.983827	0.119331	0	0
ENSG00000156239	N6AMT1	21	30244513	30257693	Loss	-0.9946440	-0.0803850	0	0	Loss	-0.509531	-0.000954	0	0	Normal	-0.131693	0.037350	0	0	Loss	-0.999974	-0.019335	0	0	Loss	-0.981845	-0.051945	0	0	Loss	-0.999434	0.042533	1	0	Loss	-1.000000	-0.002624	0	0	Loss	-0.555243	0.058660	1	0	Loss	-0.999982	-0.067696	0	0	Loss	-0.545567	-0.086889	0	0	Loss	-0.997431	-0.019422	0	0	Loss	-1.000000	-0.089260	0	0	Normal	-0.000279	0.047776	0	0	Loss	-0.998217	-0.044734	0	0	Loss	-1.000000	0.009001	1	0	Loss	-0.999999	0.101094	1	0	Loss	-0.999996	-0.000816	0	0	Loss	-0.999918	-0.030180	0	0	Loss	-1.000000	0.088095	1	0	Loss	-0.999929	-0.046761	0	0	Loss	-0.979562	0.032128	1	0	Loss	-0.995857	0.053162	1	0	Loss	-1.000000	-0.110021	0	0	Loss	-0.999983	0.080388	1	0	Loss	-0.999991	0.070341	1	0	Loss	-0.999998	-0.110673	0	0	Loss	-1.000000	-0.017637	0	0	Loss	-1.000000	0.003625	0	0	Normal	-0.001519	0.033505	0	0	Loss	-0.996144	0.021877	0	0
ENSG00000134440	NARS	18	53418894	53440175	Loss	-0.9997280	-0.0693640	0	0	Loss	-0.999902	-0.075102	0	0	Loss	-0.999904	-0.102582	0	0	Loss	-0.996082	-0.099883	0	0	Loss	-0.764696	-0.064144	0	0	Loss	-0.992595	-0.069222	0	0	Gain	0.684193	0.037240	0	0	Loss	-0.517147	-0.026930	0	0	Loss	-0.985284	-0.135232	0	0	Loss	-0.999705	-0.089884	0	0	Gain	0.556227	-0.010236	0	0	Loss	-0.999971	-0.119909	0	0	Loss	-0.999685	-0.055530	0	0	Loss	-0.622064	-0.068824	0	0	Gain	0.776582	0.031216	0	0	Loss	-0.999851	-0.160552	0	0	Loss	-0.970164	-0.068484	0	0	Loss	-0.821260	-0.063155	0	0	Gain	0.590374	0.029453	0	0	Loss	-0.916112	-0.050309	0	0	Loss	-0.999325	-0.070772	0	0	Normal	-0.000494	-0.021138	0	0	Loss	-1.000000	-0.190671	0	0	Loss	-0.959091	-0.065989	0	0	Loss	-0.980044	0.053106	0	0	Loss	-0.979650	-0.103259	0	0	Normal	-0.001763	-0.032780	0	0	Loss	-0.999270	-0.175331	0	0	Loss	-0.996264	-0.093379	0	0	Loss	-0.981467	-0.073246	0	0
ENSG00000084676	NCOA1	2	24568305	24847075	Gain	0.9233890	0.1192250	0	0	Gain	0.995011	0.230024	0	0	Gain	0.997268	0.296035	0	0	Gain	0.990556	0.151160	0	0	Normal	-0.001115	0.195518	0	0	Loss	-0.992067	0.232522	0	0	Gain	0.968819	0.310590	0	0	Normal	-0.000654	0.112442	0	0	Gain	0.995745	0.211502	0	0	Loss	-0.999984	0.033911	0	0	Gain	0.898694	0.109531	0	0	Loss	-0.857478	0.090509	0	0	Gain	0.835197	0.169173	0	0	Normal	0.020488	0.181568	0	0	Normal	0.013954	0.076096	0	0	Gain	0.998796	0.184755	0	0	Gain	0.974537	0.171591	0	0	Gain	0.986783	0.208024	0	0	Gain	0.966008	0.210631	0	0	Loss	-0.999979	0.038729	0	0	Normal	0.018314	0.085046	0	0	Loss	-0.633151	0.130174	0	0	Loss	-0.504591	0.031389	0	0	Gain	0.998816	0.164052	0	0	Gain	0.997188	0.213453	0	0	Normal	0.004733	0.070385	0	0	Gain	0.731851	0.186547	0	0	Gain	0.969874	0.102268	0	0	Normal	0.068397	0.155673	0	0	Gain	0.994619	0.104595	0	0
ENSG00000141027	NCOR1	17	15875443	16059570	Loss	-0.9999960	-0.0576410	0	0	Loss	-1.000000	-0.010681	0	0	Normal	0.054585	0.016891	0	0	Loss	-0.999009	-0.031920	0	0	Normal	-0.002182	0.053401	0	0	Loss	-0.996962	0.004511	0	0	Loss	-0.999982	-0.019101	0	0	Normal	0.005700	0.003611	0	0	Loss	-0.995508	0.023309	0	0	Loss	-0.999985	-0.090555	0	0	Gain	0.817947	0.009727	0	0	Loss	-0.653383	0.021255	0	0	Normal	0.138918	0.013585	0	0	Loss	-0.999994	-0.071096	0	0	Loss	-0.800763	-0.026317	0	0	Loss	-0.999997	-0.026355	0	0	Loss	-0.995419	0.010388	0	0	Loss	-0.959429	-0.079453	0	0	Normal	-0.024266	-0.003805	0	0	Loss	-0.971963	0.028295	0	0	Loss	-0.999998	-0.012989	0	0	Normal	-0.000404	0.027703	0	0	Loss	-1.000000	-0.059811	0	0	Loss	-0.989950	0.014927	0	0	Loss	-0.997837	-0.023233	0	0	Loss	-1.000000	-0.054578	0	0	Loss	-0.999347	-0.012983	0	0	Loss	-0.999999	-0.051222	0	0	Loss	-1.000000	-0.067702	0	0	Loss	-0.998092	-0.156430	0	0
ENSG00000166579	NDEL1	17	8279904	8324667	Loss	-0.9998590	-0.0330340	0	0	Loss	-1.000000	-0.014523	0	0	Normal	0.054585	0.042675	0	0	Loss	-0.999009	-0.019510	0	0	Normal	0.002980	-0.000129	0	0	Loss	-0.996962	-0.000584	0	0	Loss	-0.999982	-0.057693	0	0	Gain	0.878348	-0.021929	0	0	Loss	-0.989570	-0.073530	0	0	Loss	-0.999985	-0.080240	0	0	Gain	0.800828	-0.000143	0	0	Normal	-0.000258	-0.019469	0	0	Gain	0.776484	0.019193	0	0	Loss	-0.999577	-0.025553	0	0	Gain	0.981510	-0.018249	0	0	Loss	-0.999997	-0.062766	0	0	Loss	-0.940271	0.035042	0	0	Normal	-0.000530	0.023730	0	0	Loss	-0.999641	-0.067086	0	0	Normal	-0.001111	-0.029169	0	0	Loss	-0.999613	-0.063923	0	0	Gain	0.857902	0.015468	0	0	Loss	-0.999869	-0.059329	0	0	Loss	-0.915204	0.034795	0	0	Loss	-0.957177	-0.007487	0	0	Loss	-0.918780	-0.065782	0	0	Normal	-0.012023	-0.023227	0	0	Loss	-0.997249	-0.086453	0	0	Loss	-0.998154	0.000119	0	0	Loss	-0.920037	-0.022273	0	0
ENSG00000086102	NF1	9	33280510	33361154	Loss	-0.9980180	-0.0366450	0	0	Normal	-0.000389	-0.011220	0	0	Loss	-0.893835	0.052458	0	0	Loss	-0.997614	-0.014731	0	0	Normal	-0.000299	0.019376	0	0	Loss	-0.987287	-0.051959	0	0	Gain	0.807779	-0.038742	0	0	Gain	0.597842	-0.012766	0	0	Loss	-0.984189	-0.038286	0	0	Loss	-0.999865	-0.108566	0	0	Gain	0.598321	0.006494	0	0	Normal	-0.037434	-0.028972	0	0	Gain	0.507597	-0.038113	0	0	Loss	-0.999998	-0.074529	0	0	Gain	0.802587	-0.039551	0	0	Normal	-0.369086	0.044063	0	0	Normal	-0.186903	0.048223	0	0	Gain	0.972583	0.014878	0	0	Loss	-0.999150	-0.129960	0	0	Loss	-0.910021	-0.110960	0	0	Loss	-0.999303	-0.007227	0	0	Normal	-0.063300	-0.006229	0	0	Gain	0.833945	0.072411	0	0	Loss	-0.941988	0.011681	0	0	Loss	-0.971646	-0.072283	0	0	Loss	-0.975620	-0.091279	0	0	Loss	-0.981329	-0.037898	0	0	Loss	-0.999217	-0.038033	0	0	Loss	-0.996977	-0.066368	0	0	Loss	-0.973059	-0.068189	0	0
ENSG00000135540	NHSL1	6	138784876	138934741	Loss	-0.9999920	-0.0609190	0	0	Normal	-0.000516	0.029726	0	0	Normal	-0.000284	0.044185	0	0	Gain	0.919317	0.105789	0	0	Loss	-1.000000	0.024722	0	0	Loss	-0.999999	0.006708	0	0	Loss	-0.957009	0.043690	0	0	Normal	-0.004404	0.085393	0	0	Gain	0.958165	0.083474	0	0	Loss	-0.999982	-0.024248	0	0	Loss	-0.999998	-0.066973	0	0	Loss	-0.919046	0.036567	0	0	Normal	-0.000409	0.116991	0	0	Normal	-0.001720	0.097646	0	0	Normal	-0.000341	0.062337	0	0	Loss	-0.686276	0.045537	0	0	Loss	-0.999458	0.064552	0	0	Loss	-0.994726	0.019893	0	0	Normal	-0.000323	0.078934	0	0	Loss	-0.997760	0.000989	0	0	Normal	-0.000370	0.004714	0	0	Loss	-0.622183	0.034419	0	0	Loss	-0.997261	-0.025538	0	0	Loss	-0.998393	0.058148	0	0	Loss	-0.999526	0.045748	0	0	Loss	-0.999310	-0.021517	0	0	Loss	-0.999993	0.036327	0	0	Loss	-1.000000	-0.014161	0	0	Loss	-0.999998	0.011189	0	0	Normal	-0.002970	0.081276	0	0
ENSG00000164190	NIPBL	5	36912649	37101678	Normal	-0.0155400	-0.0689860	0	0	Normal	-0.019924	-0.100839	0	0	Normal	-0.000747	-0.023150	0	0	Normal	-0.000598	-0.072019	0	0	Loss	-0.975332	-0.104313	0	0	Gain	0.915277	-0.012437	0	0	Loss	-0.984546	-0.160259	0	0	Loss	-0.991226	-0.271919	0	0	Loss	-0.999984	-0.234995	0	0	Gain	0.588135	0.043003	0	0	Gain	0.928477	0.083252	0	0	Gain	0.854519	0.045289	0	0	Normal	-0.000345	-0.019385	0	0	Loss	-0.997696	-0.163758	0	0	Loss	-1.000000	-0.062888	0	0	Loss	-0.999998	-0.286529	0	0	Normal	-0.024355	-0.241386	0	0	Loss	-1.000000	-0.200079	0	0	Loss	-0.999794	-0.083827	0	0	Loss	-0.999874	0.048870	0	0	Loss	-0.999997	0.020434	0	0	Loss	-1.000000	-0.161876	0	0	Normal	-0.190660	0.057809	0	0	Loss	-1.000000	-0.195848	0	0	Loss	-0.999999	-0.126554	0	0	Loss	-0.817662	0.032535	0	0	Loss	-1.000000	-0.114485	0	0	Normal	-0.001298	0.072865	0	0	Loss	-0.999958	-0.062707	0	0	Loss	-0.999997	-0.167805	0	0
ENSG00000165271	NOL6	9	33451354	33463941	Loss	-0.9980180	-0.0946030	0	0	Normal	-0.000389	-0.053896	0	0	Loss	-0.893835	-0.060896	0	0	Gain	0.997458	0.130389	0	0	Normal	-0.000299	-0.020667	0	0	Loss	-0.987287	-0.089224	0	0	Normal	-0.231920	0.018337	0	0	Gain	0.597842	0.005223	0	0	Loss	-0.984189	-0.080667	0	0	Loss	-0.997973	-0.110557	0	0	Gain	0.598321	-0.023896	0	0	Normal	-0.037434	-0.103808	0	0	Gain	0.507597	-0.042156	0	0	Loss	-0.999998	-0.135165	0	0	Gain	0.802587	-0.067817	0	0	Normal	-0.369086	-0.022955	0	0	Normal	-0.186903	-0.035339	0	0	Gain	0.972583	0.027709	0	0	Loss	-0.999150	-0.083311	0	0	Loss	-0.910021	-0.099866	0	0	Loss	-0.999303	-0.066178	0	0	Normal	-0.063300	-0.025212	0	0	Gain	0.833945	-0.046623	0	0	Loss	-0.941988	-0.024344	0	0	Loss	-0.971646	-0.062192	0	0	Loss	-0.975620	-0.144134	0	0	Loss	-0.981329	-0.063162	0	0	Loss	-0.999217	-0.108701	0	0	Loss	-0.996977	0.021173	0	0	Loss	-0.973059	-0.042913	0	0
ENSG00000164867	NOS3	7	150319080	150342608	Gain	0.7569740	0.6019450	0	0	Loss	-0.999999	0.316047	0	0	Loss	-0.855725	0.319886	0	0	Normal	-0.000388	0.442004	0	0	Gain	0.976430	0.574330	0	0	Normal	-0.002040	0.327509	0	0	Gain	0.979335	0.271404	0	0	Gain	0.989613	0.390216	0	0	Gain	0.690391	0.527260	0	0	Gain	0.614276	0.436237	0	0	Normal	-0.000696	0.225752	0	0	Loss	-0.822735	0.215541	0	0	Gain	0.623377	0.386058	0	0	Gain	0.959503	0.368417	0	0	Loss	-0.999918	0.206132	0	0	Normal	0.002623	0.448175	0	0	Gain	0.846623	0.395703	0	0	Normal	-0.008595	0.410045	0	0	Loss	-0.999961	0.260126	0	0	Gain	0.923254	0.415164	0	0	Gain	0.920959	0.454827	0	0	Normal	0.044678	0.526386	0	0	Loss	-0.922841	0.130231	0	0	Loss	-0.972029	0.383559	0	0	Normal	0.058959	0.384876	0	0	Gain	0.982955	0.548705	0	0	Gain	0.871179	0.453586	0	0	Gain	0.899229	0.465382	0	0	Gain	0.954669	0.401862	0	0	Gain	0.682497	0.705497	0	0
ENSG00000135838	NPL	1	181025527	181066142	Gain	0.9821610	0.0511640	0	0	Normal	-0.000352	0.054510	0	0	Gain	0.991961	0.180260	0	0	Gain	0.948157	0.117758	0	0	Gain	0.999169	0.072012	0	1	Normal	-0.000749	-0.035410	0	0	Gain	0.847608	0.186938	0	0	Normal	0.006056	0.011774	0	0	Gain	0.983880	0.099567	0	0	Gain	0.797767	0.009241	0	0	Gain	0.994986	0.197748	0	0	Loss	-0.845486	-0.097284	0	0	Normal	-0.000465	-0.067928	0	0	Normal	-0.395570	-0.050363	0	0	Gain	0.997553	0.033731	0	0	Normal	0.001019	-0.061342	0	0	Gain	0.989373	0.049204	0	0	Loss	-0.913303	-0.010966	0	0	Gain	0.803727	-0.132069	0	0	Normal	-0.013352	-0.013954	0	0	Normal	0.006178	-0.004324	0	0	Gain	0.998958	0.291242	0	0	Normal	-0.116906	0.088798	0	0	Gain	0.989624	0.011308	0	0	Gain	0.542991	0.006049	0	0	Normal	0.273984	0.061663	0	0	Gain	0.950017	0.009302	0	0	Gain	0.782688	-0.015441	0	0	Gain	0.912190	0.157989	0	0	Normal	-0.276020	-0.207789	0	0
ENSG00000078618	NRD1	1	52027472	52116974	Loss	-0.9550310	-0.0760020	0	0	Normal	-0.000276	-0.025205	0	0	Gain	0.608576	-0.054031	0	0	Loss	-0.999541	-0.109628	0	0	Normal	-0.494298	-0.099743	0	0	Loss	-0.995160	-0.138726	0	0	Loss	-0.943834	-0.076878	0	0	Normal	0.001708	-0.102515	0	0	Gain	0.972512	-0.075567	0	0	Gain	0.772305	-0.093169	0	0	Loss	-0.902782	-0.095700	0	0	Loss	-0.602233	-0.118922	0	0	Normal	-0.000408	0.011432	0	0	Loss	-0.981948	-0.134385	0	0	Loss	-1.000000	-0.164327	0	0	Loss	-0.931088	-0.147140	0	0	Loss	-0.999858	-0.116753	0	0	Normal	-0.000686	-0.003600	0	0	Loss	-1.000000	-0.080975	0	0	Normal	-0.000397	-0.063558	0	0	Normal	-0.055372	-0.129488	0	0	Loss	-0.945433	-0.073553	0	0	Loss	-0.999366	-0.108000	0	0	Loss	-0.999411	-0.121109	0	0	Loss	-0.999782	-0.045279	0	0	Loss	-0.957042	-0.071499	0	0	Loss	-0.990536	-0.116354	0	0	Normal	-0.049641	-0.088771	0	0	Normal	-0.000618	-0.069748	0	0	Normal	-0.007437	-0.069859	0	0
ENSG00000125841	NRSN2	20	275668	283512	Gain	0.9606610	-0.2452920	0	0	Normal	0.000237	-0.244713	0	0	Normal	0.000303	-0.219710	0	0	Loss	-0.999860	-0.180885	0	0	Normal	0.000472	-0.252200	0	0	Gain	0.997042	-0.164005	0	0	Gain	0.974619	0.054499	0	0	Normal	0.018097	-0.179786	0	0	Gain	0.994544	-0.108023	0	0	Gain	0.904963	-0.144731	0	0	Gain	0.939779	-0.064193	0	0	Loss	-1.000000	-0.208698	0	0	Gain	0.904143	-0.146303	0	0	Gain	0.993024	-0.074772	0	0	Loss	-0.999942	-0.207873	0	0	Gain	0.945806	-0.196635	0	0	Gain	0.997673	-0.124861	0	0	Gain	0.988653	0.016913	0	0	Gain	0.989325	-0.078807	0	0	Gain	0.983439	-0.171884	0	0	Gain	0.990555	-0.188793	0	0	Normal	0.244799	-0.279681	0	0	Gain	0.985379	-0.161389	0	0	Gain	0.997772	-0.135075	0	0	Gain	0.996671	-0.159499	0	0	Gain	0.981863	-0.201279	0	0	Gain	0.964050	-0.233821	0	0	Gain	0.987948	-0.186351	0	0	Loss	-0.999918	-0.217348	0	0	Loss	-0.975145	-0.224039	0	0
ENSG00000135318	NT5E	6	86216528	86262215	Loss	-0.9999860	0.1860610	0	0	Normal	-0.014006	0.220313	0	0	Loss	-0.999931	0.132337	0	0	Loss	-0.999382	0.208371	0	0	Loss	-1.000000	0.175197	0	0	Normal	-0.001693	0.330795	0	0	Gain	0.752501	0.203634	0	0	Normal	-0.001077	0.240432	0	0	Normal	-0.000214	0.298370	0	0	Loss	-0.999982	-0.116789	0	0	Loss	-0.999999	-0.368917	1	0	Loss	-0.947350	0.105044	0	0	Loss	-1.000000	-0.481991	0	0	Loss	-0.995350	0.431752	0	0	Loss	-0.952260	-0.028783	0	0	Normal	-0.428657	0.305969	0	0	Loss	-0.999727	0.264131	0	0	Loss	-0.996547	0.535378	0	0	Normal	-0.000371	0.293280	0	0	Normal	-0.002216	0.262450	0	0	Loss	-1.000000	0.053446	0	0	Loss	-0.950061	0.187791	0	0	Loss	-0.997317	0.362854	0	0	Loss	-0.998592	0.253297	0	0	Loss	-0.999707	0.053414	0	0	Loss	-0.999864	0.009994	0	0	Loss	-0.996832	0.231972	0	0	Loss	-1.000000	-0.095862	0	0	Loss	-0.999999	0.182057	0	0	Normal	-0.009241	0.436312	0	0
